"","hightemp01","hightemp02","normal01","normal02"
"AQUIFEX_01591",66.215043806318,71.5737568875657,87.7116511575639,63.7904780106419
"AQUIFEX_00096",274.892757620168,270.389748241915,267.121846707126,257.1553644804
"AQUIFEX_00680",80.2606591591733,84.4967963255984,76.7476947628684,93.6922645781303
"AQUIFEX_00358",74.2411097222353,93.4435159365441,87.7116511575639,85.7184548268
"AQUIFEX_00751",134.436604091615,142.15343381836,135.554369970781,151.502385275274
"AQUIFEX_00489",264.860175225272,239.573269581991,257.15461362104,259.148816918233
"AQUIFEX_01235",273.889499380679,272.377908155458,280.079249719039,252.171733385819
"AQUIFEX_01284",88.2867250750906,103.384315504262,95.6854376264334,101.66607432946
"AQUIFEX_01655",88.2867250750906,105.372475417805,103.659224095303,97.6791694537954
"AQUIFEX_01054",107.348631625394,104.378395461033,112.629733872781,99.6726218916279
"AQUIFEX_00703",106.345373385905,112.331035115207,122.596966958868,104.656252986209
"AQUIFEX_01222",105.342115146415,98.4139157204029,128.57730681052,97.6791694537954
"AQUIFEX_00780",115.374697541312,118.295514855838,110.636287255564,136.55149199153
"AQUIFEX_00411",117.381214020291,119.28959481261,111.633010564172,99.6726218916279
"AQUIFEX_01004",256.834109309354,252.496309020024,267.121846707126,249.18155472907
"AQUIFEX_00457",118.384472259781,121.277754726153,113.62645718139,131.567860896949
"AQUIFEX_01351",202.658164376913,204.78047109498,235.226700831649,210.309232191335
"AQUIFEX_01068",106.345373385905,127.242234466784,119.606797033042,123.594051145619
"AQUIFEX_01719",131.426829373146,132.212634250642,122.596966958868,124.590777364535
"AQUIFEX_01632",121.39424697825,134.200794164186,126.583860193302,130.571134678033
"AQUIFEX_01419",155.505027120898,145.135673688675,143.52815643965,137.548218210447
"AQUIFEX_00550",41.1335878190763,48.7099178818156,43.855825578782,55.8166682593116
"AQUIFEX_01329",221.720070927216,221.679830360099,185.390535401215,229.247030350744
"AQUIFEX_00552",147.478961204981,154.082393299621,146.518326365476,130.571134678033
"AQUIFEX_00615",371.205548611176,373.774063746177,350.846604630256,378.755963188186
"AQUIFEX_00229",240.78197747752,236.591029711676,233.233254214431,213.299410848084
"AQUIFEX_00271",158.514801839367,165.01727282411,191.370875252867,157.482742588772
"AQUIFEX_00183",85.2769503566216,82.5086364120549,91.6985443919986,77.7446450754698
"AQUIFEX_01360",234.762428040582,230.626549971045,227.252914362779,261.142269356065
"AQUIFEX_01358",74.2411097222353,79.5263965417397,91.6985443919986,81.7315499511349
"AQUIFEX_00628",188.612549024057,187.88111182986,195.357768487301,205.325601096754
"AQUIFEX_01160",165.537609515795,186.887031873088,194.361045178693,194.361612688674
"AQUIFEX_00607",381.238131006073,373.774063746177,354.83349786469,376.762510750354
"AQUIFEX_00762",165.537609515795,181.91663208923,185.390535401215,189.377981594093
"AQUIFEX_00571",74.2411097222353,84.4967963255984,69.7706316026077,66.7806566673907
"AQUIFEX_00199",226.736362124664,221.679830360099,211.30534142504,219.279768161581
"AQUIFEX_00715",80.2606591591733,81.5145564552832,101.665777478085,87.7119072646326
"AQUIFEX_00105",188.612549024057,201.798231224664,196.35449179591,194.361612688674
"AQUIFEX_00797",202.658164376913,202.792311181436,195.357768487301,223.266673037247
"AQUIFEX_00766",208.67771381385,210.74495083561,203.331554956171,198.34851756434
"AQUIFEX_00649",87.2834668356009,103.384315504262,94.6887143178247,89.7053597024651
"AQUIFEX_01447",92.2997580330493,97.4198357636311,81.7313113059118,99.6726218916279
"AQUIFEX_00986",65.2117855668283,72.5678368443375,59.8033985165208,71.7642877619721
"AQUIFEX_01034",96.3127909910079,97.4198357636311,81.7313113059118,103.659526767293
"AQUIFEX_00796",258.840625788334,238.579189625219,231.239807597214,235.227387664242
"AQUIFEX_00603",258.840625788334,251.502229063252,252.170997077996,231.240482788577
"AQUIFEX_01404",284.925340015065,292.259507290893,303.003885817039,287.057151047888
"AQUIFEX_01350",176.573450150181,183.904792002773,190.374151944258,179.41071940493
"AQUIFEX_01482",106.345373385905,118.295514855838,122.596966958868,125.587503583451
"AQUIFEX_00782",260.847142267313,264.425268501285,233.233254214431,257.1553644804
"AQUIFEX_01735",110.358406343863,111.336955158436,117.613350415824,101.66607432946
"AQUIFEX_00906",266.866691704251,267.4075083716,280.079249719039,274.099710201977
"AQUIFEX_00655",188.612549024057,172.969912478284,181.40364216678,187.384529156261
"AQUIFEX_01263",188.612549024057,190.863351700175,183.397088783997,181.404171842763
"AQUIFEX_00990",118.384472259781,122.271834682925,111.633010564172,125.587503583451
"AQUIFEX_01109",190.619065503036,197.821911397577,181.40364216678,191.371434031926
"AQUIFEX_01151",118.384472259781,121.277754726153,125.587136884694,103.659526767293
"AQUIFEX_00427",82.2671756381526,89.4671961094571,75.7509714542597,83.7250023889675
"AQUIFEX_00849",300.9774718469,308.164786599241,289.049759496517,301.011318112716
"AQUIFEX_01432",92.2997580330493,66.603357103707,73.7575248370424,72.7610139808884
"AQUIFEX_01694",174.566933671202,168.993592651197,161.469175994606,167.450004777935
"AQUIFEX_01242",132.430087612636,137.183034034501,149.508496291302,139.541670648279
"AQUIFEX_01050",331.07521903159,335.99902538885,338.885924926951,328.919652242372
"AQUIFEX_01230",164.534351276305,163.029112910566,157.482282760172,183.397624280595
"AQUIFEX_00074",189.615807263547,206.768631008523,205.325001573388,212.302684629167
"AQUIFEX_01725",143.465928247022,152.094233386077,138.544539896607,145.522027961777
"AQUIFEX_01467",146.475702965491,136.188954077729,130.570753427737,137.548218210447
"AQUIFEX_01625",117.381214020291,99.4079956771746,122.596966958868,115.620241394288
"AQUIFEX_00652",164.534351276305,177.940312262143,169.442962463476,162.466373683354
"AQUIFEX_00456",110.358406343863,103.384315504262,119.606797033042,109.639884080791
"AQUIFEX_01217",108.351889864884,101.396155590718,107.646117329738,130.571134678033
"AQUIFEX_00541",148.482219444471,133.206714207414,141.534709822433,141.535123086112
"AQUIFEX_01144",160.521318318347,187.88111182986,162.465899303215,167.450004777935
"AQUIFEX_01494",114.371439301822,121.277754726153,119.606797033042,139.541670648279
"AQUIFEX_01701",403.309812274846,405.584622362872,398.689323443472,386.729772939516
"AQUIFEX_01722",168.547384234264,168.993592651197,175.423302315128,179.41071940493
"AQUIFEX_01245",135.439862331105,129.230394380327,128.57730681052,159.476195026605
"AQUIFEX_01378",130.423571133657,117.301434899066,123.593690267476,128.5776822402
"AQUIFEX_00904",176.573450150181,149.111993515762,181.40364216678,183.397624280595
"AQUIFEX_01543",122.397505217739,121.277754726153,115.619903798607,113.626788956456
"AQUIFEX_01577",122.397505217739,133.206714207414,117.613350415824,115.620241394288
"AQUIFEX_01605",184.599516066099,188.875191786632,217.285681276692,191.371434031926
"AQUIFEX_00228",79.2574009196836,79.5263965417397,72.7608015284337,97.6791694537954
"AQUIFEX_01439",86.2802085961113,79.5263965417397,67.7771849853903,81.7315499511349
"AQUIFEX_00242",188.612549024057,192.851511613719,203.331554956171,195.358338907591
"AQUIFEX_01375",96.3127909910079,91.4553560230006,88.7083744661726,84.7217286078837
"AQUIFEX_01250",84.2736921171319,95.4316758500876,88.7083744661726,92.695538359214
"AQUIFEX_01717",100.325823948967,95.4316758500876,89.7050977747813,88.7086334835489
"AQUIFEX_01075",91.2964997935596,97.4198357636311,90.7018210833899,101.66607432946
"AQUIFEX_01680",92.2997580330493,97.4198357636311,82.7280346145205,90.7020859213814
"AQUIFEX_01427",100.325823948967,101.396155590718,94.6887143178247,122.597324926702
"AQUIFEX_00529",194.632098460995,174.958072391827,201.338108338954,197.351791345423
"AQUIFEX_01316",259.843884027823,256.472628847111,269.115293324344,253.168459604735
"AQUIFEX_00281",106.345373385905,95.4316758500876,103.659224095303,99.6726218916279
"AQUIFEX_01562",120.39098873876,121.277754726153,114.623180489998,130.571134678033
"AQUIFEX_01713",101.329082188456,112.331035115207,100.669054169477,94.6889907970465
"AQUIFEX_00916",254.827592830375,246.531829279393,253.167720386605,247.188102291237
"AQUIFEX_01758",72.2345932432559,65.6092771469352,69.7706316026077,55.8166682593116
"AQUIFEX_00635",98.3193074699873,93.4435159365441,114.623180489998,91.6988121402977
"AQUIFEX_00943",96.3127909910079,109.348795244892,89.7050977747813,91.6988121402977
"AQUIFEX_01718",150.48873592345,157.064633169936,161.469175994606,154.492563932023
"AQUIFEX_00792",91.2964997935596,73.5619168011092,84.7214812317379,88.7086334835489
"AQUIFEX_00360",151.49199416294,154.082393299621,147.515049674085,141.535123086112
"AQUIFEX_00472",158.514801839367,162.035032953795,188.380705327041,155.48929015094
"AQUIFEX_01153",86.2802085961113,71.5737568875657,81.7313113059118,79.7380975133023
"AQUIFEX_01599",196.638614939975,208.756790922067,209.311894807823,215.292863285916
"AQUIFEX_01417",180.58648310814,207.762710965295,214.295511350866,213.299410848084
"AQUIFEX_00095",82.2671756381526,65.6092771469352,75.7509714542597,77.7446450754698
"AQUIFEX_01509",170.553900713243,174.958072391827,180.406918858171,168.446730996851
"AQUIFEX_00908",231.752653322113,225.656150187186,208.315171499214,225.260125475079
"AQUIFEX_00653",232.755911561602,238.579189625219,239.213594066083,250.178280947986
"AQUIFEX_01763",72.2345932432559,69.5855969740222,65.7837383681729,77.7446450754698
"AQUIFEX_00850",178.579966629161,174.958072391827,207.318448190606,181.404171842763
"AQUIFEX_00551",61.1987526088696,67.5974370604787,63.7902917509556,84.7217286078837
"AQUIFEX_00677",62.2020108483593,67.5974370604787,59.8033985165208,55.8166682593116
"AQUIFEX_00667",172.560417192223,152.094233386077,158.47900606878,157.482742588772
"AQUIFEX_01269",153.498510641919,147.123833602218,132.564200044955,149.508932837442
"AQUIFEX_00462",150.48873592345,145.135673688675,127.580583501911,151.502385275274
"AQUIFEX_01293",118.384472259781,141.159353861588,145.521603056867,147.515480399609
"AQUIFEX_00004",163.531093036816,139.171193948044,145.521603056867,143.528575523944
"AQUIFEX_01197",254.827592830375,241.561429495534,235.226700831649,239.214292539907
"AQUIFEX_00911",206.671197334871,241.561429495534,200.341385030345,206.32232731567
"AQUIFEX_01616",133.433345852126,124.259994596468,130.570753427737,125.587503583451
"AQUIFEX_01466",118.384472259781,117.301434899066,123.593690267476,99.6726218916279
"AQUIFEX_00124",181.58974134763,187.88111182986,184.393812092606,191.371434031926
"AQUIFEX_01262",141.459411768043,135.194874120957,153.495389525737,140.538396867195
"AQUIFEX_00195",116.377955780801,103.384315504262,105.65267071252,109.639884080791
"AQUIFEX_01181",122.397505217739,95.4316758500876,101.665777478085,95.6857170159628
"AQUIFEX_00501",245.798268674968,239.573269581991,242.203763991909,263.135721793898
"AQUIFEX_00335",92.2997580330493,91.4553560230006,85.7182045403465,97.6791694537954
"AQUIFEX_01048",101.329082188456,90.4612760662289,91.6985443919986,96.6824432348791
"AQUIFEX_01228",66.215043806318,80.5204764985114,83.7247579231292,86.7151810457163
"AQUIFEX_00528",66.215043806318,75.5500767146527,77.7444180714771,81.7315499511349
"AQUIFEX_00899",78.2541426801939,73.5619168011092,79.7378646886945,71.7642877619721
"AQUIFEX_01052",276.899274099148,306.176626685698,277.089079793213,283.070246172223
"AQUIFEX_01456",72.2345932432559,69.5855969740222,75.7509714542597,79.7380975133023
"AQUIFEX_00683",58.1889778904006,62.62703727662,65.7837383681729,68.7741091052233
"AQUIFEX_00047",62.2020108483593,61.6329573198483,77.7444180714771,67.777382886307
"AQUIFEX_00752",89.2899833145803,95.4316758500876,80.7345879973031,90.7020859213814
"AQUIFEX_00929",70.2280767642766,55.6684775792178,59.8033985165208,61.7970255728093
"AQUIFEX_00835",174.566933671202,147.123833602218,168.446239154867,172.433635872516
"AQUIFEX_01452",136.443120570595,158.058713126708,141.534709822433,142.531849305028
"AQUIFEX_01507",136.443120570595,155.076473256392,142.531433131041,140.538396867195
"AQUIFEX_01077",296.964438888941,260.448948674197,303.003885817039,301.011318112716
"AQUIFEX_00817",160.521318318347,156.070553213164,186.387258709823,154.492563932023
"AQUIFEX_01570",104.338856906925,110.342875201664,122.596966958868,106.649705424042
"AQUIFEX_01503",220.716812687726,214.721270662697,204.32827826478,219.279768161581
"AQUIFEX_01103",319.036120157714,304.188466772154,303.003885817039,308.985127864047
"AQUIFEX_00451",210.68423029283,246.531829279393,245.193933917735,251.175007166902
"AQUIFEX_01286",176.573450150181,202.792311181436,197.351215104519,203.332148658921
"AQUIFEX_01749",176.573450150181,155.076473256392,151.501942908519,157.482742588772
"AQUIFEX_00464",129.420312894167,151.100153429305,124.590413576085,130.571134678033
"AQUIFEX_01207",91.2964997935596,101.396155590718,97.6788842436507,103.659526767293
"AQUIFEX_01140",82.2671756381526,61.6329573198483,79.7378646886945,85.7184548268
"AQUIFEX_00824",104.338856906925,77.5382366281962,75.7509714542597,81.7315499511349
"AQUIFEX_01636",63.2052690878489,74.555996757881,66.7804616767816,60.800299353893
"AQUIFEX_01280",66.215043806318,77.5382366281962,69.7706316026077,63.7904780106419
"AQUIFEX_00109",81.2639173986629,88.4731161526854,83.7247579231292,77.7446450754698
"AQUIFEX_00737",98.3193074699873,83.5027163688267,85.7182045403465,79.7380975133023
"AQUIFEX_01484",80.2606591591733,87.4790361959137,89.7050977747813,83.7250023889675
"AQUIFEX_01175",108.351889864884,100.402075633946,111.633010564172,105.652979205126
"AQUIFEX_00287",118.384472259781,111.336955158436,123.593690267476,117.613693832121
"AQUIFEX_01158",160.521318318347,172.969912478284,163.462622611824,157.482742588772
"AQUIFEX_01373",165.537609515795,145.135673688675,168.446239154867,162.466373683354
"AQUIFEX_01007",158.514801839367,181.91663208923,187.383982018432,181.404171842763
"AQUIFEX_00310",188.612549024057,170.98175256474,189.377428635649,183.397624280595
"AQUIFEX_00664",125.407279936208,131.21855429387,125.587136884694,138.544944429363
"AQUIFEX_00249",339.101284947507,341.963505129481,344.866264778604,368.788700999023
"AQUIFEX_01154",272.886241141189,268.401588328371,267.121846707126,279.083341296558
"AQUIFEX_01515",82.2671756381526,83.5027163688267,77.7444180714771,67.777382886307
"AQUIFEX_00679",240.78197747752,246.531829279393,241.207040683301,283.070246172223
"AQUIFEX_01544",74.2411097222353,89.4671961094571,83.7247579231292,87.7119072646326
"AQUIFEX_00511",134.436604091615,140.165273904816,134.557646662172,145.522027961777
"AQUIFEX_01234",107.348631625394,107.360635331349,101.665777478085,115.620241394288
"AQUIFEX_00975",246.801526914458,252.496309020024,251.174273769388,239.214292539907
"AQUIFEX_00029",96.3127909910079,113.325115071979,107.646117329738,107.646431642958
"AQUIFEX_00238",102.332340427946,82.5086364120549,96.682160935042,97.6791694537954
"AQUIFEX_00744",108.351889864884,125.25407455324,121.600243650259,119.607146269954
"AQUIFEX_01100",99.3225657094769,76.5441566714245,94.6887143178247,93.6922645781303
"AQUIFEX_01463",178.579966629161,172.969912478284,177.416748932345,198.34851756434
"AQUIFEX_00754",256.834109309354,262.437108587741,269.115293324344,261.142269356065
"AQUIFEX_00118",196.638614939975,222.673910316871,227.252914362779,228.250304131828
"AQUIFEX_00742",151.49199416294,157.064633169936,124.590413576085,154.492563932023
"AQUIFEX_00397",65.2117855668283,59.6447974063048,64.7870150595642,79.7380975133023
"AQUIFEX_00944",87.2834668356009,97.4198357636311,84.7214812317379,81.7315499511349
"AQUIFEX_01017",157.511543599878,162.035032953795,156.485559451563,180.407445623847
"AQUIFEX_00401",68.2215602852973,78.5323165849679,73.7575248370424,70.7675615430558
"AQUIFEX_00250",60.19549436938,54.674397622446,71.764078219825,59.8035731349768
"AQUIFEX_00145",71.2313350037663,79.5263965417397,76.7476947628684,72.7610139808884
"AQUIFEX_00212",194.632098460995,193.845591570491,199.344661721736,216.289589504833
"AQUIFEX_00061",76.2476262012146,77.5382366281962,81.7313113059118,71.7642877619721
"AQUIFEX_01027",161.524576557836,167.005432737653,191.370875252867,166.453278559019
"AQUIFEX_01042",170.553900713243,187.88111182986,185.390535401215,182.400898061679
"AQUIFEX_01428",228.742878603644,226.650230143958,189.377428635649,223.266673037247
"AQUIFEX_00299",78.2541426801939,79.5263965417397,83.7247579231292,65.7839304484744
"AQUIFEX_00245",226.736362124664,218.697590489784,224.262744436953,221.273220599414
"AQUIFEX_00999",387.257680443011,411.549102103503,390.715536974603,392.710130253014
"AQUIFEX_00052",56.1824614114213,61.6329573198483,60.8001218251295,69.7708353241396
"AQUIFEX_01606",173.563675431712,170.98175256474,163.462622611824,176.420540748181
"AQUIFEX_01328",167.544125994774,167.005432737653,196.35449179591,172.433635872516
"AQUIFEX_01305",66.215043806318,81.5145564552832,61.7968451337382,60.800299353893
"AQUIFEX_01213",158.514801839367,158.058713126708,163.462622611824,150.505659056358
"AQUIFEX_01086",220.716812687726,218.697590489784,215.292234659475,213.299410848084
"AQUIFEX_00387",64.2085273273386,69.5855969740222,73.7575248370424,65.7839304484744
"AQUIFEX_00935",224.729845645685,226.650230143958,210.308618116432,221.273220599414
"AQUIFEX_00648",168.547384234264,147.123833602218,150.505219599911,152.499111494191
"AQUIFEX_00270",98.3193074699873,103.384315504262,73.7575248370424,103.659526767293
"AQUIFEX_01542",148.482219444471,143.147513775131,161.469175994606,145.522027961777
"AQUIFEX_01055",70.2280767642766,75.5500767146527,72.7608015284337,85.7184548268
"AQUIFEX_00514",411.335878190763,416.519501887362,416.630342998429,424.605369258335
"AQUIFEX_00144",104.338856906925,100.402075633946,91.6985443919986,105.652979205126
"AQUIFEX_00240",112.364922822843,98.4139157204029,112.629733872781,117.613693832121
"AQUIFEX_00059",99.3225657094769,95.4316758500876,109.639563946955,100.669348110544
"AQUIFEX_01155",186.606032545078,184.898871959545,181.40364216678,197.351791345423
"AQUIFEX_01630",290.944889452003,294.247667204437,297.023545965387,289.050603485721
"AQUIFEX_00578",91.2964997935596,96.4257558068594,105.65267071252,95.6857170159628
"AQUIFEX_00262",124.404021696719,119.28959481261,123.593690267476,150.505659056358
"AQUIFEX_01407",168.547384234264,174.958072391827,163.462622611824,165.456552340102
"AQUIFEX_01431",168.547384234264,165.01727282411,145.521603056867,163.46309990227
"AQUIFEX_00410",96.3127909910079,101.396155590718,91.6985443919986,99.6726218916279
"AQUIFEX_00770",337.094768468528,332.022705561763,334.899031692517,344.867271745033
"AQUIFEX_00558",315.023087199755,320.093746080502,316.95801213756,340.880366869368
"AQUIFEX_00548",98.3193074699873,103.384315504262,117.613350415824,99.6726218916279
"AQUIFEX_00034",142.462670007533,155.076473256392,147.515049674085,143.528575523944
"AQUIFEX_00803",144.469186486512,147.123833602218,157.482282760172,149.508932837442
"AQUIFEX_00617",156.508285360388,167.999512694425,153.495389525737,151.502385275274
"AQUIFEX_01537",154.501768881409,143.147513775131,149.508496291302,151.502385275274
"AQUIFEX_00889",198.645131418954,207.762710965295,204.32827826478,209.312505972419
"AQUIFEX_00513",194.632098460995,187.88111182986,183.397088783997,188.381255375177
"AQUIFEX_01308",89.2899833145803,102.39023554749,97.6788842436507,102.662800548377
"AQUIFEX_01165",71.2313350037663,80.5204764985114,68.773908293999,73.7577401998047
"AQUIFEX_01287",12.039098873876,6.95855969740222,8.97050977747813,3.98690487566512
"AQUIFEX_00016",221.720070927216,229.632470014273,231.239807597214,226.256851693995
"AQUIFEX_00248",255.830851069865,262.437108587741,256.157890312431,251.175007166902
"AQUIFEX_00050",108.351889864884,103.384315504262,105.65267071252,133.561313334781
"AQUIFEX_01039",144.469186486512,161.040952997023,139.541263205215,143.528575523944
"AQUIFEX_00967",114.371439301822,119.28959481261,114.623180489998,93.6922645781303
"AQUIFEX_00924",142.462670007533,145.135673688675,137.547816587998,139.541670648279
"AQUIFEX_01760",319.036120157714,314.129266339872,314.964565520343,332.906557118037
"AQUIFEX_00258",165.537609515795,155.076473256392,167.449515846258,170.440183434684
"AQUIFEX_01202",166.540867755285,185.892951916317,171.436409080693,168.446730996851
"AQUIFEX_01647",169.550642473754,172.969912478284,167.449515846258,174.427088310349
"AQUIFEX_01200",420.36520234617,423.478061584764,418.623789615646,397.693761347595
"AQUIFEX_01152",385.251163964032,437.395180979568,432.577915936167,436.56608388533
"AQUIFEX_00198",283.922081775575,303.194386815383,304.000609125648,307.98840164513
"AQUIFEX_01656",302.983988325879,302.200306858611,326.925245223647,306.991675426214
"AQUIFEX_00968",294.957922409962,290.27134737735,295.030099348169,318.952390053209
"AQUIFEX_01438",84.2736921171319,79.5263965417397,83.7247579231292,93.6922645781303
"AQUIFEX_01369",114.371439301822,112.331035115207,126.583860193302,109.639884080791
"AQUIFEX_00595",100.325823948967,101.396155590718,96.682160935042,88.7086334835489
"AQUIFEX_00821",270.87972466221,268.401588328371,301.010439199822,273.102983983061
"AQUIFEX_01480",78.2541426801939,73.5619168011092,73.7575248370424,65.7839304484744
"AQUIFEX_01470",109.355148104374,111.336955158436,106.649394021129,118.610420051037
"AQUIFEX_00190",264.860175225272,262.437108587741,267.121846707126,275.096436420893
"AQUIFEX_01445",258.840625788334,258.460788760654,263.134953472692,245.194649853405
"AQUIFEX_01148",622.020108483593,621.299972982341,662.821000224773,625.944065479423
"AQUIFEX_00073",119.38773049927,129.230394380327,124.590413576085,125.587503583451
"AQUIFEX_01021",244.795010435478,242.555509452306,228.249637671388,247.188102291237
"AQUIFEX_00395",92.2997580330493,91.4553560230006,87.7116511575639,81.7315499511349
"AQUIFEX_00273",214.697263250788,216.709430576241,219.27912789391,207.319053534586
"AQUIFEX_01678",218.710296208747,232.614709884589,223.266021128344,219.279768161581
"AQUIFEX_01556",183.596257826609,164.023192867338,163.462622611824,159.476195026605
"AQUIFEX_00350",77.2508844407043,80.5204764985114,81.7313113059118,93.6922645781303
"AQUIFEX_00842",227.739620364154,227.64431010073,223.266021128344,208.315779753502
"AQUIFEX_01673",189.615807263547,191.857431656947,220.275851202518,187.384529156261
"AQUIFEX_00434",135.439862331105,165.01727282411,168.446239154867,169.443457215767
"AQUIFEX_01334",86.2802085961113,89.4671961094571,71.764078219825,90.7020859213814
"AQUIFEX_00694",156.508285360388,163.029112910566,167.449515846258,165.456552340102
"AQUIFEX_01505",198.645131418954,213.727190705925,210.308618116432,209.312505972419
"AQUIFEX_01586",130.423571133657,126.248154510012,120.60352034165,130.571134678033
"AQUIFEX_01061",247.804785153947,249.514069149708,245.193933917735,253.168459604735
"AQUIFEX_01096",102.332340427946,103.384315504262,97.6788842436507,106.649705424042
"AQUIFEX_01425",120.39098873876,119.28959481261,123.593690267476,105.652979205126
"AQUIFEX_00165",257.837367548844,266.413428414828,262.138230164083,265.12917423173
"AQUIFEX_00957",262.853658746292,275.360148025774,267.121846707126,266.125900450647
"AQUIFEX_00658",274.892757620168,278.342387896089,259.148060238257,274.099710201977
"AQUIFEX_00326",86.2802085961113,87.4790361959137,91.6985443919986,91.6988121402977
"AQUIFEX_01149",117.381214020291,119.28959481261,95.6854376264334,121.600598707786
"AQUIFEX_01169",285.928598254555,289.277267420578,285.062866262083,313.968758958628
"AQUIFEX_01203",191.622323742526,195.833751484034,192.367598561475,197.351791345423
"AQUIFEX_00424",104.338856906925,83.5027163688267,85.7182045403465,87.7119072646326
"AQUIFEX_01601",84.2736921171319,81.5145564552832,85.7182045403465,95.6857170159628
"AQUIFEX_00177",82.2671756381526,79.5263965417397,83.7247579231292,93.6922645781303
"AQUIFEX_01460",88.2867250750906,71.5737568875657,75.7509714542597,71.7642877619721
"AQUIFEX_01164",87.2834668356009,91.4553560230006,101.665777478085,87.7119072646326
"AQUIFEX_00722",88.2867250750906,92.4494359797724,89.7050977747813,77.7446450754698
"AQUIFEX_01696",126.410538175698,122.271834682925,104.655947403911,123.594051145619
"AQUIFEX_01143",55.1792031719316,54.674397622446,58.8066752079122,61.7970255728093
"AQUIFEX_01459",174.566933671202,183.904792002773,174.426579006519,170.440183434684
"AQUIFEX_01114",95.3095327515182,99.4079956771746,122.596966958868,95.6857170159628
"AQUIFEX_00794",118.384472259781,114.319195028751,114.623180489998,107.646431642958
"AQUIFEX_01568",160.521318318347,158.058713126708,165.456069229041,156.486016369856
"AQUIFEX_01321",103.335598667436,107.360635331349,94.6887143178247,106.649705424042
"AQUIFEX_00274",5.01629119744833,0.994079956771746,6.97706316026076,1.99345243783256
"AQUIFEX_00696",276.899274099148,254.484468933567,251.174273769388,255.161912042568
"AQUIFEX_00041",216.703779729768,207.762710965295,207.318448190606,211.305958410251
"AQUIFEX_00002",164.534351276305,157.064633169936,163.462622611824,167.450004777935
"AQUIFEX_00157",106.345373385905,131.21855429387,127.580583501911,131.567860896949
"AQUIFEX_00508",112.364922822843,117.301434899066,109.639563946955,113.626788956456
"AQUIFEX_01226",118.384472259781,105.372475417805,101.665777478085,105.652979205126
"AQUIFEX_00507",84.2736921171319,65.6092771469352,81.7313113059118,85.7184548268
"AQUIFEX_00923",70.2280767642766,61.6329573198483,67.7771849853903,71.7642877619721
"AQUIFEX_01009",36.117296621628,28.8283187463806,35.8820391099125,39.8690487566512
"AQUIFEX_01422",74.2411097222353,67.5974370604787,69.7706316026077,65.7839304484744
"AQUIFEX_00624",70.2280767642766,77.5382366281962,73.7575248370424,69.7708353241396
"AQUIFEX_00530",190.619065503036,220.685750403328,221.272574511127,217.286315723749
"AQUIFEX_01011",387.257680443011,341.963505129481,342.872818161386,338.886914431535
"AQUIFEX_00111",165.537609515795,179.928472175686,167.449515846258,169.443457215767
"AQUIFEX_01285",230.749395082623,234.602869798132,253.167720386605,231.240482788577
"AQUIFEX_00304",174.566933671202,196.827831440806,178.413472240954,177.417266967098
"AQUIFEX_00091",53.1726866929523,56.6625575359895,52.8263353562601,57.8101206971442
"AQUIFEX_00830",92.2997580330493,88.4731161526854,99.6723308608681,89.7053597024651
"AQUIFEX_00538",199.648389658444,195.833751484034,224.262744436953,199.345243783256
"AQUIFEX_00121",86.2802085961113,67.5974370604787,63.7902917509556,63.7904780106419
"AQUIFEX_01639",56.1824614114213,69.5855969740222,67.7771849853903,65.7839304484744
"AQUIFEX_01380",275.896015859658,279.336467852861,272.10546325017,273.102983983061
"AQUIFEX_00962",121.39424697825,106.366555374577,118.610073724433,117.613693832121
"AQUIFEX_01468",74.2411097222353,77.5382366281962,63.7902917509556,73.7577401998047
"AQUIFEX_00810",238.77546099854,242.555509452306,274.098909867387,241.20774497774
"AQUIFEX_00519",674.189536937055,677.962530518331,671.791510002251,677.77382886307
"AQUIFEX_00368",194.632098460995,190.863351700175,193.364321870084,171.4369096536
"AQUIFEX_00011",86.2802085961113,83.5027163688267,81.7313113059118,79.7380975133023
"AQUIFEX_01348",189.615807263547,194.839671527262,190.374151944258,193.364886469758
"AQUIFEX_01272",116.377955780801,132.212634250642,115.619903798607,112.63006273754
"AQUIFEX_01246",77.2508844407043,90.4612760662289,86.7149278489552,89.7053597024651
"AQUIFEX_00705",91.2964997935596,93.4435159365441,89.7050977747813,73.7577401998047
"AQUIFEX_00495",84.2736921171319,97.4198357636311,93.691991009216,93.6922645781303
"AQUIFEX_00674",200.651647897933,202.792311181436,204.32827826478,180.407445623847
"AQUIFEX_00204",142.462670007533,145.135673688675,141.534709822433,149.508932837442
"AQUIFEX_00354",63.2052690878489,59.6447974063048,63.7902917509556,66.7806566673907
"AQUIFEX_00442",145.472444726002,165.01727282411,161.469175994606,164.459826121186
"AQUIFEX_01670",266.866691704251,270.389748241915,268.118570015735,251.175007166902
"AQUIFEX_00064",74.2411097222353,75.5500767146527,77.7444180714771,69.7708353241396
"AQUIFEX_00300",75.2443679617249,78.5323165849679,73.7575248370424,78.7413712943861
"AQUIFEX_00232",272.886241141189,269.395668285143,271.108739941561,255.161912042568
"AQUIFEX_01030",75.2443679617249,73.5619168011092,63.7902917509556,71.7642877619721
"AQUIFEX_01062",179.58322486865,176.946232305371,184.393812092606,180.407445623847
"AQUIFEX_01541",82.2671756381526,89.4671961094571,85.7182045403465,83.7250023889675
"AQUIFEX_01395",84.2736921171319,87.4790361959137,81.7313113059118,87.7119072646326
