"","ensembl_gene_id","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","sig"
"42","AQUIFEX_00047",67.3391922814979,-0.232834280506394,0.234159792428299,-0.994339284690342,0.320057716227784,0.998423302204163,"no"
"43","AQUIFEX_00049",97.7984829806914,0.180008573091154,0.240685575631371,0.747899298156743,0.454520900941257,0.998423302204163,"no"
"44","AQUIFEX_00050",112.737547354112,-0.176091736884828,0.226448923319491,-0.777622318991484,0.436791699388871,0.998423302204163,"no"
"45","AQUIFEX_00051",174.612933272276,0.11837409532733,0.183560141253487,0.644879081694871,0.51900554858555,0.998423302204163,"no"
"46","AQUIFEX_00052",62.0965939701347,-0.148108313916591,0.230524054599737,-0.642485289328065,0.520558137806312,0.998423302204163,"no"
"47","AQUIFEX_00053",82.0583899234429,-0.0761531880475635,0.240874018958676,-0.316153599200037,0.751885925189167,0.998423302204163,"no"
"48","AQUIFEX_00057",186.597756743332,0.126508381747334,0.171723524082833,0.736698029131471,0.461306005644692,0.998423302204163,"no"
"49","AQUIFEX_00058",199.540936287251,0.111003667185629,0.162916623469656,0.681352613512173,0.495648399231934,0.998423302204163,"no"
"50","AQUIFEX_00059",101.265788404266,-0.110906403703052,0.232993143448126,-0.476007156527097,0.634069279416385,0.998423302204163,"no"
"51","AQUIFEX_00061",76.8203654743237,0.00275207589478195,0.23882061669167,0.0115236110387196,0.990805692158849,0.998423302204163,"no"
"52","AQUIFEX_00062",193.539445910485,0.00267264178211747,0.168333978045933,0.0158770190851676,0.987332503805789,0.998423302204163,"no"
"53","AQUIFEX_00063",138.181780531526,0.117385580671875,0.196723541877946,0.596703269732224,0.55070550919355,0.998423302204163,"no"
"54","AQUIFEX_00064",74.3266099581262,0.0221173449223895,0.237378257142699,0.0931734236682582,0.925765787365972,0.998423302204163,"no"
"55","AQUIFEX_00065",65.356528231132,0.0249561208101019,0.239578356666979,0.104166841935525,0.917036947089222,0.998423302204163,"no"
"56","AQUIFEX_00068",149.148762527753,-0.180770386323717,0.196265092898475,-0.921052152749481,0.357023199154278,0.998423302204163,"no"
"57","AQUIFEX_00069",127.421960192861,-0.0371902613944133,0.21004927908385,-0.177054934711617,0.859465239479542,0.998423302204163,"no"
"58","AQUIFEX_00070",258.91660927104,0.00844637433926327,0.137482507224415,0.0614359929112737,0.951011988287086,0.998423302204163,"no"
"59","AQUIFEX_00072",227.515656228623,-0.123429575169871,0.154017592072117,-0.801399200632069,0.422900577772173,0.998423302204163,"no"
"60","AQUIFEX_00073",124.699010509783,-0.00892140680271082,0.207852218585772,-0.0429218743173016,0.965763811633264,0.998423302204163,"no"
"61","AQUIFEX_00074",203.503031118656,-0.0752022343853902,0.161109053932445,-0.466778449440362,0.640658395840782,0.998423302204163,"no"
"62","AQUIFEX_00076",162.382572868589,0.0959345457288864,0.183624895513111,0.52244847007707,0.601358115748959,0.998423302204163,"no"
"63","AQUIFEX_00077",139.168675633111,0.106075008812444,0.19940939017159,0.531945906464926,0.594763461199107,0.998423302204163,"no"
"64","AQUIFEX_00078",71.3634213052541,-0.258994781304076,0.403215187765139,-0.642323972813576,0.520662852050398,0.998423302204163,"no"
